event_id,origin_time,latitude,longitude,depth_km,magnitude,magnitude_type,x_m,y_m,z_m
3146459,2011/01/03 00:19:37.63,38.83547,-122.86397,3.381,1.71,ML,1720.2095042223782,6663.19230119002,3381.0
3257558,2011/01/03 00:31:19.93,38.77192,-122.78197,0.0,1.19,ML,11719.185276221086,6601.863695024507,0.0
3146461,2011/01/03 00:43:21.38,38.80628,-122.74257,0.0,1.01,ML,11449.585257096345,1498.4101088301732,0.0
3146462,2011/01/03 01:22:07.76,38.82988,-122.80352,1.238,0.65,ML,5865.481985681532,3392.0574697228117,1238.0
3146463,2011/01/03 01:31:03.33,38.8454,-122.8273,2.763,1.16,ML,3193.2659073889927,3637.3296610966413,2763.0
3146464,2011/01/03 01:37:38.76,38.84273,-122.82545,2.917,1.39,ML,3515.5120075844497,3732.6054795907776,2917.0
3146465,2011/01/03 01:37:51.80,38.84627,-122.82767,2.516,0.87,ML,3102.5456452746453,3592.0034553232554,2516.0
3257559,2011/01/03 01:41:09.29,38.84645,-122.8386,2.091,0.36,ML,2417.989391921312,4248.412163596292,2091.0
3146466,2011/01/03 01:57:41.77,38.8245,-122.82345,1.325,0.7,ML,5063.559054157206,5035.279248646143,1325.0
3146468,2011/01/03 02:33:17.69,38.8306,-122.79697,3.751,1.14,ML,6210.985637454564,2933.963637629701,3751.0
3146469,2011/01/03 02:35:25.48,38.84322,-122.8283,3.405,1.31,ML,3302.371610995271,3869.1220034616153,3405.0
3146470,2011/01/03 02:59:05.00,38.78237,-122.7776,4.36,1.34,ML,11170.194898327783,5516.732705758949,4360.0
3146471,2011/01/03 03:00:07.08,38.85438,-122.81032,3.393,0.85,ML,3532.750595942785,1893.5952235390098,3393.0
3146472,2011/01/03 03:00:19.84,38.8246,-122.82355,2.7,0.63,ML,5049.605959697101,5033.594818062257,2700.0
3146473,2011/01/03 03:07:32.20,38.80548,-122.81487,3.677,0.97,ML,7077.013366168961,5996.0822001139395,3677.0
3146474,2011/01/03 03:09:51.07,38.82018,-122.79324,2.95,1.94,ML,7254.511273561265,3519.8681111681058,2950.0
3146475,2011/01/03 03:17:47.95,38.76757,-122.71357,0.853,1.16,ML,16255.184491468135,2746.096819217229,853.0
3146476,2011/01/03 03:28:47.66,38.84247,-122.832,2.888,0.98,ML,3134.042048210551,4154.733004081278,2888.0
3146477,2011/01/03 03:32:25.73,38.85305,-122.82688,0.927,0.69,ML,2620.894768571896,3013.430134002218,927.0
3146478,2011/01/03 03:34:22.30,38.82107,-122.79187,3.051,0.37,ML,7268.964634661957,3366.2407771708836,3051.0
3146480,2011/01/03 03:45:16.82,38.84578,-122.82612,2.938,1.38,ML,3235.9397266710203,3535.233246645221,2938.0
3146481,2011/01/03 03:45:36.88,38.80972,-122.81065,2.513,1.56,ML,7004.366643003939,5405.697861389244,2513.0
3146482,2011/01/03 03:45:57.30,38.80793,-122.81087,2.224,1.1,ML,7130.82696188963,5559.14924080157,2224.0
3146483,2011/01/03 03:48:11.16,38.83608,-122.82647,2.746,1.39,ML,3972.8895295504676,4315.123373089689,2746.0
3146485,2011/01/03 04:05:35.62,38.8275,-122.80499,1.987,1.21,ML,5961.393854225195,3668.318697240608,1987.0
3146486,2011/01/03 04:06:55.29,38.84375,-122.82678,2.66,1.34,ML,3354.174015083424,3734.4407166375263,2660.0
3146489,2011/01/03 04:12:11.74,38.83415,-122.77032,6.463,1.63,ML,7568.219029364904,1021.5981066359707,6463.0
3146490,2011/01/03 04:15:32.57,38.84568,-122.82708,3.367,0.92,ML,3184.868902589609,3601.9415957706237,3367.0
3311233,2011/01/03 04:46:15.52,38.84075,-122.82945,1.957,0.22,ML,3424.950228010436,4132.79025504806,1957.0
3146493,2011/01/03 04:56:17.76,38.8157,-122.7913,2.3,1.04,ML,7723.797874154809,3751.142632572082,2300.0
3146494,2011/01/03 05:01:45.92,38.81592,-122.81758,2.649,0.82,ML,6094.494163324308,5346.043788304689,2649.0
3146495,2011/01/03 05:42:59.88,38.81685,-122.78584,3.058,1.29,ML,7968.816628958714,3326.2923397550435,3058.0
3146496,2011/01/03 05:52:21.79,38.77655,-122.75605,1.818,1.13,ML,12947.195409744112,4649.836151937416,1818.0
3146497,2011/01/03 05:54:07.41,38.79782,-122.75233,2.514,1.27,ML,11512.341769342642,2758.588215355621,2514.0
3257563,2011/01/03 06:42:12.91,38.82722,-122.78477,4.162,0.81,ML,7223.6483071329385,2449.8493144582662,4162.0
3146498,2011/01/03 07:00:37.01,38.81713,-122.79695,2.218,1.64,ML,7265.399815595137,3985.924082994332,2218.0
3146499,2011/01/03 07:33:18.26,38.84232,-122.82668,3.211,0.56,ML,3472.1166510902435,3840.1146887681293,3211.0
3146500,2011/01/03 07:46:06.32,38.81755,-122.79445,2.222,1.48,ML,7385.919311449139,3799.72698195334,2222.0
3146502,2011/01/03 07:56:57.14,38.8331,-122.79512,3.638,1.14,ML,6129.001715248416,2625.0094337204882,3638.0
3311234,2011/01/03 08:10:35.93,38.81745,-122.82999,3.211,0.78,ML,5213.59650323968,5987.68731520679,3211.0
3146503,2011/01/03 08:56:33.60,38.84138,-122.82388,2.827,0.92,ML,3717.3743130607395,3741.849762216717,2827.0
3146504,2011/01/03 09:24:39.38,38.83567,-122.79408,2.471,1.38,ML,5991.856570580032,2360.2701847432704,2471.0
3146505,2011/01/03 09:31:06.67,38.84941,-122.81287,3.742,0.24,ML,3764.917628884163,2438.6131853134925,3742.0
3146506,2011/01/03 09:31:36.75,38.84873,-122.81578,3.49,0.55,ML,3639.5761546423555,2670.2898298577807,3490.0
3146507,2011/01/03 10:02:53.91,38.79292,-122.80865,3.685,1.07,ML,8440.605385506558,6596.563326376215,3685.0
3146508,2011/01/03 10:07:05.06,38.84397,-122.8279,2.593,1.04,ML,3268.2682198299212,3785.9439567931354,2593.0
3146509,2011/01/03 10:23:18.91,38.82855,-122.80701,2.141,0.71,ML,5755.383342595387,3710.1351959023877,2141.0
3146510,2011/01/03 10:26:06.96,38.84962,-122.83208,1.152,0.76,ML,2570.0930623154272,3600.5989492881768,1152.0
3146511,2011/01/03 10:27:50.52,38.83147,-122.7913,2.659,1.03,ML,6490.779024389075,2518.1237828063477,2659.0
3146512,2011/01/03 10:38:01.86,38.8404,-122.79082,2.934,0.88,ML,5822.008324451007,1790.4634962631294,2934.0
3146513,2011/01/03 10:54:40.73,38.7738,-122.7524,0.0,1.0,ML,13386.114494841071,4640.949005566356,0.0
3146514,2011/01/03 10:57:48.46,38.83663,-122.7916,2.538,1.1,ML,6068.927882425619,2133.078632469803,2538.0
3146515,2011/01/03 11:07:11.33,38.81177,-122.82484,3.141,1.05,ML,5973.620309307887,6115.874931670678,3141.0
3146516,2011/01/03 11:18:21.62,38.82325,-122.80727,2.971,1.31,ML,6153.82849323835,4140.478872622124,2971.0
3311235,2011/01/03 11:20:01.40,38.82177,-122.80386,3.407,0.68,ML,6478.7268976510595,4047.01583886939,3407.0
3146517,2011/01/03 11:25:06.92,38.75975,-122.71118,1.817,2.27,ML,17013.222254027845,3210.9135151443857,1817.0
3146518,2011/01/03 11:27:10.91,38.75983,-122.71835,0.396,1.22,ML,16567.135644061735,3644.4901050741864,396.0
3146519,2011/01/03 11:34:10.78,38.7614,-122.71436,1.155,1.64,ML,16689.14091678421,3276.975689151591,1155.0
3146520,2011/01/03 11:44:40.43,38.79379,-122.79998,4.19,1.82,ML,8904.428730578795,5996.693513416245,4190.0
3146521,2011/01/03 11:50:00.59,38.82315,-122.82682,1.99,0.39,ML,4962.385361900668,5347.5595290049105,1990.0
3146522,2011/01/03 11:57:23.30,38.82578,-122.75087,0.979,1.2,ML,9415.777014402827,482.90096782964474,979.0
3146523,2011/01/03 12:03:21.76,38.84307,-122.818,2.41,1.13,ML,3945.9359443834164,3249.0139576411248,2410.0
3257567,2011/01/03 12:05:45.49,38.84612,-122.837,0.71,0.32,ML,2541.9406192509914,4176.064768913454,710.0
3146524,2011/01/03 12:39:45.73,38.8374,-122.79287,3.102,2.42,ML,5930.817395392901,2150.78017665878,3102.0
3146525,2011/01/03 12:42:31.15,38.84032,-122.79777,2.79,1.02,ML,5401.927264784523,2223.054575965918,2790.0
3146526,2011/01/03 12:51:10.30,38.81852,-122.78333,4.82,1.27,ML,7992.215026477268,3041.747273992375,4820.0
3146528,2011/01/03 13:00:04.96,38.83083,-122.7806,3.312,0.69,ML,7197.192621887955,1911.790345593462,3312.0
3146529,2011/01/03 13:41:44.96,38.82567,-122.75497,1.671,2.21,ML,9172.870043723544,743.0092160578745,1671.0
3146530,2011/01/03 13:42:04.67,38.82281,-122.7588,0.0,1.02,ML,9161.541738640137,1201.5707374172382,0.0
3146531,2011/01/03 13:42:26.80,38.82327,-122.75346,1.106,1.51,ML,9453.14875652081,838.0311043308692,1106.0
3146532,2011/01/03 13:42:54.86,38.82305,-122.75677,0.52,1.14,ML,9267.303646925142,1058.2787690244281,520.0
3146533,2011/01/03 13:45:53.70,38.83818,-122.79395,2.913,1.36,ML,5803.580262789622,2156.044613914474,2913.0
3257568,2011/01/03 13:47:20.56,38.83527,-122.79812,3.0,0.16,ML,5775.304610377539,2639.3722451239546,3000.0
3257569,2011/01/03 14:11:09.22,38.82302,-122.78422,2.227,0.61,ML,7585.775158726856,2744.4985147364687,2227.0
3146534,2011/01/03 14:26:20.12,38.85641,-122.8251,1.945,0.23,ML,2467.375456317889,2641.5286047591967,1945.0
3146535,2011/01/03 14:31:53.73,38.80753,-122.79487,4.249,1.06,ML,8143.59512204306,4608.931180826332,4249.0
3146536,2011/01/03 14:34:30.65,38.8467,-122.82462,1.882,0.7,ML,3256.0220905348992,3371.285652371057,1882.0
3146537,2011/01/03 14:48:21.72,38.82372,-122.82622,2.211,0.99,ML,4954.624407150258,5266.186591000676,2211.0
3257571,2011/01/03 14:52:56.12,38.8415,-122.81187,3.061,0.81,ML,4444.72506377646,2995.7339814470947,3061.0
3146538,2011/01/03 14:56:04.87,38.79965,-122.77132,0.291,1.1,ML,10204.348780176442,3780.4144962062064,291.0
3146539,2011/01/03 15:11:29.85,38.80143,-122.7708,0.237,1.02,ML,10097.073333357,3609.3419972314755,237.0
3146540,2011/01/03 15:14:20.83,38.80103,-122.79612,3.394,1.06,ML,8575.135536768505,5193.829893999273,3394.0
3146541,2011/01/03 15:18:35.81,38.83658,-122.79242,3.02,1.36,ML,6022.535741795794,2187.2895356221793,3020.0
3146542,2011/01/03 15:19:32.21,38.81713,-122.78809,6.08,0.6,ML,7808.9016252934725,3442.4222732959956,6080.0
3146543,2011/01/03 15:22:05.26,38.84212,-122.82735,2.558,0.61,ML,3446.654152150856,3896.852237796613,2558.0
3146544,2011/01/03 15:22:26.77,38.8373,-122.79093,2.904,1.97,ML,6057.642197510237,2039.5928995865481,2904.0
3257572,2011/01/03 15:31:43.84,38.80603,-122.7798,4.373,0.77,ML,9185.32038292033,3801.7687956178347,4373.0
3146545,2011/01/03 15:33:09.23,38.81645,-122.81416,1.098,1.14,ML,6262.848874232491,5094.810194659457,1098.0
3146546,2011/01/03 15:48:52.14,38.83032,-122.79283,1.299,0.95,ML,6486.839514746407,2701.894830462148,1299.0
3146547,2011/01/03 15:50:44.54,38.82787,-122.78957,3.165,0.99,ML,6878.378417718371,2693.475291082995,3165.0
3257573,2011/01/03 15:53:40.96,38.83667,-122.79418,0.973,0.71,ML,5907.534613419184,2288.216891458641,973.0
3146548,2011/01/03 16:11:52.86,38.81295,-122.78696,3.422,0.66,ML,8205.043849623675,3699.9285958291152,3422.0
3146549,2011/01/03 16:21:56.13,38.77895,-122.73119,1.513,1.1,ML,14284.540028972526,2937.1909316387446,1513.0
3146550,2011/01/03 16:48:15.26,38.81248,-122.79328,3.459,1.34,ML,7854.1022550026755,4124.366558159655,3459.0
3146551,2011/01/03 17:04:02.54,38.8417,-122.82867,2.974,1.05,ML,3398.5197731635762,4010.664221970883,2974.0
3257574,2011/01/03 18:22:15.86,38.83795,-122.7868,0.984,0.57,ML,6260.168150151029,1735.4230341559162,984.0
3146553,2011/01/03 18:30:22.20,38.84613,-122.82513,2.22,1.17,ML,3269.3039440280077,3447.1376916314834,2220.0
3146554,2011/01/03 18:39:00.33,38.81067,-122.81911,3.33,1.29,ML,6411.1239170951485,5850.384099373997,3330.0
3311236,2011/01/03 18:49:03.13,38.84312,-122.87431,4.947,0.88,ML,487.7842488877882,6699.346890614203,4947.0
3146555,2011/01/03 19:01:32.63,38.83583,-122.79005,2.964,0.83,ML,6226.5601276418865,2100.5465876099174,2964.0
3146557,2011/01/03 19:41:50.61,38.85038,-122.81918,3.221,1.27,ML,3301.999287135961,2749.847534128859,3221.0
3146558,2011/01/03 20:27:03.30,38.82303,-122.8305,1.793,0.61,ML,4746.02446161197,5582.685459346399,1793.0
3257575,2011/01/03 20:37:52.26,38.7864,-122.72362,1.789,0.67,ML,14166.411148761388,1890.3241960285702,1789.0
3146559,2011/01/03 20:58:20.16,38.83465,-122.7599,0.639,0.82,ML,8168.322604682782,343.3069060947975,639.0
3146560,2011/01/03 20:58:52.97,38.83823,-122.76397,1.945,0.84,ML,7638.743596512093,313.0625176694535,1945.0
3146561,2011/01/03 20:59:48.48,38.81777,-122.81543,2.85,1.04,ML,6081.735193326534,5069.508544976939,2850.0
3311238,2011/01/03 21:08:01.88,38.79438,-122.74084,0.0,0.73,ML,12486.141939774892,2322.7189064578165,0.0
3146563,2011/01/03 21:10:26.54,38.81653,-122.82127,2.916,1.22,ML,5820.44286342998,5524.706185426775,2916.0
3146564,2011/01/03 21:12:41.26,38.84182,-122.797,1.21,0.54,ML,5331.880182872182,2058.5387822094863,1210.0
3146565,2011/01/03 21:12:54.95,38.81505,-122.784,1.49,1.86,ML,8222.426062016875,3354.1583574998544,1490.0
3146566,2011/01/03 21:13:16.96,38.83462,-122.78976,2.057,0.64,ML,6338.956716781121,2177.364051510212,2057.0
3146567,2011/01/03 21:14:59.41,38.84093,-122.82477,3.085,0.92,ML,3697.963190163857,3831.6297478143424,3085.0
3311239,2011/01/03 21:19:12.92,38.82805,-122.79232,2.446,0.62,ML,6695.610516885452,2848.0956468356176,2446.0
3146568,2011/01/03 21:19:57.51,38.83657,-122.79816,1.592,0.96,ML,5671.206964812632,2540.182065109186,1592.0
3146569,2011/01/03 21:20:33.86,38.8289,-122.79617,0.0,1.2,ML,6392.979255836629,3017.807945005506,0.0
3146570,2011/01/03 21:22:50.08,38.79407,-122.80769,4.002,1.1,ML,8409.579203104824,6447.757970765925,4002.0
3146571,2011/01/03 21:30:11.07,38.83113,-122.7952,1.018,0.69,ML,6278.1238713874345,2783.946520959784,1018.0
3146572,2011/01/03 21:35:52.46,38.82727,-122.79027,3.57,1.18,ML,6882.350669286122,2783.328189782531,3570.0
3146573,2011/01/03 21:39:31.25,38.81425,-122.81748,3.216,1.44,ML,6231.201829384474,5470.482790488637,3216.0
3146574,2011/01/03 21:51:57.62,38.8104,-122.77625,2.887,1.15,ML,9061.409244491073,3242.32008959852,2887.0
3146575,2011/01/03 21:56:45.38,38.83647,-122.78493,1.789,1.03,ML,6490.597842719648,1736.4287122472726,1789.0
3146576,2011/01/03 21:57:44.17,38.83669,-122.78844,0.909,0.72,ML,6258.081514150742,1934.5424857182848,909.0
3146577,2011/01/03 22:08:40.97,38.83413,-122.76353,0.786,1.07,ML,7986.30392045279,606.6407205568831,786.0
3146578,2011/01/03 22:08:53.47,38.8358,-122.75835,1.513,2.01,ML,8173.488980714847,158.30899205071037,1513.0
3311241,2011/01/03 22:18:10.87,38.84515,-122.82938,2.541,0.53,ML,3085.218709385982,3784.470671711299,2541.0
3146580,2011/01/03 22:28:14.61,38.83713,-122.77776,2.248,0.85,ML,6878.825610020205,1244.9932796519224,2248.0
3146581,2011/01/03 22:30:25.46,38.82588,-122.80652,1.801,1.03,ML,5994.202528436427,3888.837928752051,1801.0
3146582,2011/01/03 23:24:25.53,38.8332,-122.7928,0.817,0.43,ML,6263.49945368567,2474.8741702392426,817.0
3146583,2011/01/03 23:30:25.21,38.81295,-122.78291,1.128,0.96,ML,8453.484293108377,3451.488152344413,1128.0
3257576,2011/01/03 23:39:24.55,38.82502,-122.79121,3.193,0.81,ML,7000.610105821115,3016.9130667501413,3193.0
3146584,2011/01/03 23:49:33.68,38.81575,-122.79559,3.525,1.04,ML,7456.725652757543,4010.396091446796,3525.0
3311242,2011/01/03 23:54:53.99,38.81828,-122.78605,0.911,0.65,ML,7844.126227819799,3227.366132756536,911.0
3146585,2011/01/04 00:14:20.28,38.8375,-122.79861,2.088,1.56,ML,5570.887979634948,2495.072067372741,2088.0
3146586,2011/01/04 00:39:41.99,38.83347,-122.79366,0.817,0.71,ML,6189.633540209277,2506.5187660951888,817.0
3146587,2011/01/04 01:19:04.66,38.83333,-122.79449,0.987,0.45,ML,6149.664852656414,2568.3799887107525,987.0
3146588,2011/01/04 01:40:24.18,38.83365,-122.79443,0.662,0.56,ML,6128.325411747083,2539.679349477086,662.0
3146589,2011/01/04 02:19:47.38,38.82465,-122.75787,0.681,1.0,ML,9074.725795252174,1000.6562199846312,681.0
3257578,2011/01/04 02:30:13.02,38.82683,-122.78651,2.024,0.61,ML,7147.404105249248,2587.0798640151934,2024.0
3146590,2011/01/04 02:32:42.27,38.75193,-122.72735,1.548,1.88,ML,16632.72800891125,4814.262218746729,1548.0
3146591,2011/01/04 02:34:40.63,38.84167,-122.82774,2.848,1.01,ML,3457.9146889427752,3955.960563705436,2848.0
3146592,2011/01/04 02:44:11.49,38.74245,-122.73151,2.176,1.39,ML,17118.75848740802,5810.669114477092,2176.0
3146593,2011/01/04 03:31:46.22,38.82613,-122.79863,2.137,1.33,ML,6458.654412031548,3385.2922325452832,2137.0
3146594,2011/01/04 03:33:04.41,38.81077,-122.79169,3.95,0.71,ML,8085.33897194636,4160.531519478793,3950.0
3146595,2011/01/04 03:46:28.27,38.83072,-122.80573,2.125,0.96,ML,5664.235644667387,3461.9486003629777,2125.0
3146596,2011/01/04 03:56:27.77,38.82755,-122.79858,2.083,1.27,ML,6350.695150183814,3271.198638759439,2083.0
3257580,2011/01/04 04:01:28.16,38.85328,-122.8655,2.572,1.12,ML,233.83262035226159,5364.525974620114,2572.0
3146597,2011/01/04 04:13:32.93,38.8141,-122.81492,2.837,1.18,ML,6399.968870778284,5325.172036661372,2837.0
3257581,2011/01/04 04:59:17.05,38.811,-122.82193,3.782,0.9,ML,6212.333840122805,5997.570343699501,3782.0
3146598,2011/01/04 05:04:31.65,38.84483,-122.82986,1.16,0.39,ML,3080.7939561552225,3838.9355050839454,1160.0
3311243,2011/01/04 05:04:50.62,38.82302,-122.76871,0.908,0.56,ML,8537.210042296372,1793.0636311669516,908.0
3146599,2011/01/04 05:06:05.60,38.82498,-122.76575,1.612,1.32,ML,8565.538522221796,1458.2396603681698,1612.0
3146600,2011/01/04 05:06:12.01,38.82513,-122.76753,1.016,1.1,ML,8444.619269943461,1555.702625078849,1016.0
3146601,2011/01/04 05:07:06.21,38.8278,-122.76718,1.389,0.81,ML,8257.32847238062,1325.4715039509865,1389.0
3146602,2011/01/04 05:14:27.18,38.83947,-122.83237,3.4,0.43,ML,3345.9078957088427,4411.992907920532,3400.0
3146603,2011/01/04 05:16:26.30,38.81513,-122.81541,3.023,0.99,ML,6289.3773903029805,5274.697009177445,3023.0
3146604,2011/01/04 05:26:45.42,38.83893,-122.82825,2.983,0.8,ML,3640.8636891710166,4201.479749699251,2983.0
3146605,2011/01/04 05:32:57.67,38.81518,-122.81696,2.434,1.51,ML,6190.385864005055,5365.869772953928,2434.0
3146606,2011/01/04 05:38:49.08,38.81013,-122.82475,2.498,1.32,ML,6107.368913417747,6238.5817382922905,2498.0
3146607,2011/01/04 05:39:26.22,38.81645,-122.81956,3.083,1.01,ML,5931.59494958593,5426.064119306017,3083.0
3146608,2011/01/04 05:52:09.47,38.84462,-122.825,3.169,1.38,ML,3395.3418896340636,3557.2263741991533,3169.0
3311244,2011/01/04 05:52:27.48,38.84418,-122.82494,3.163,0.85,ML,3433.4250438949975,3587.948330134008,3163.0
3257582,2011/01/04 06:05:12.82,38.82001,-122.81915,2.932,0.88,ML,5678.397764737862,5122.56541256685,2932.0
3146609,2011/01/04 06:05:31.37,38.83418,-122.7987,3.069,0.9,ML,5824.94999663054,2760.175881856581,3069.0
3146610,2011/01/04 06:25:10.48,38.84497,-122.832,1.623,0.71,ML,2938.57298515287,3959.2639410235975,1623.0
3146611,2011/01/04 06:31:38.26,38.84628,-122.82747,2.839,0.91,ML,3114.0324328975153,3578.9529151954316,2839.0
3146612,2011/01/04 06:48:32.76,38.78625,-122.7421,0.63,1.14,ML,13044.514750419925,3035.6768819365752,630.0
3257583,2011/01/04 06:56:12.52,38.79155,-122.73952,0.0,0.77,ML,12788.386100736212,2463.016704257588,0.0
3311245,2011/01/04 06:57:21.21,38.8041,-122.81575,3.104,0.78,ML,7130.930167923683,6157.963243975198,3104.0
3146613,2011/01/04 07:10:12.04,38.80553,-122.79815,3.507,1.7,ML,8098.764284925565,4966.512518835893,3507.0
3257584,2011/01/04 07:12:37.67,38.81727,-122.7872,3.71,0.7,ML,7852.550912009376,3376.8804515173924,3710.0
3146614,2011/01/04 07:28:34.25,38.80103,-122.80528,1.099,0.77,ML,8013.230731256712,5755.734699511066,1099.0
3146615,2011/01/04 07:32:51.90,38.80083,-122.81178,3.752,0.83,ML,7630.136680337243,6170.103800519631,3752.0
3257585,2011/01/04 07:34:17.30,38.83882,-122.79232,3.162,0.72,ML,5853.529793234524,2006.01492318469,3162.0
3146616,2011/01/04 07:37:05.54,38.8034,-122.80895,0.0,0.93,ML,7602.796077356797,5795.560009853365,0.0
3146617,2011/01/04 07:45:42.62,38.75283,-122.71782,0.41,1.06,ML,17146.96097989278,4159.291522363713,410.0
3146618,2011/01/04 07:52:48.24,38.81328,-122.78255,1.496,1.0,ML,8449.765971761452,3403.602641044497,1496.0
3146619,2011/01/04 07:59:10.95,38.84337,-122.82449,2.9,0.42,ML,3524.3615140462853,3623.675812844057,2900.0
3146620,2011/01/04 08:01:44.50,38.83238,-122.79138,4.189,0.76,ML,6414.720819886271,2451.8805094038216,4189.0
3146621,2011/01/04 08:13:55.10,38.84667,-122.84945,1.779,0.65,ML,1735.213099108762,4896.785901309837,1779.0
3146622,2011/01/04 08:23:00.14,38.8491,-122.83035,2.352,0.7,ML,2716.874569957798,3535.1325718779,2352.0
3146623,2011/01/04 08:24:08.97,38.83695,-122.77766,1.446,1.27,ML,6899.033714498462,1252.932720253962,1446.0
3146624,2011/01/04 08:35:28.22,38.81037,-122.82986,2.635,0.83,ML,5775.139521337311,6533.2810702660345,2635.0
3146625,2011/01/04 08:42:04.38,38.81187,-122.7388,1.72,0.83,ML,11243.78074615959,830.0769697749839,1720.0
3146626,2011/01/04 09:14:55.87,38.80792,-122.81142,3.491,1.13,ML,7097.870012482824,5593.66994271222,3491.0
3146627,2011/01/04 09:26:10.65,38.77533,-122.75142,0.359,1.01,ML,13326.60388124174,4461.205485984271,359.0
3146628,2011/01/04 09:28:24.92,38.78497,-122.72861,1.311,1.07,ML,13972.116289128217,2308.235663799163,1311.0
3146629,2011/01/04 09:31:29.92,38.8349,-122.80743,1.326,0.94,ML,5233.127728291358,3239.407969875686,1326.0
3146630,2011/01/04 09:38:28.09,38.81787,-122.78975,3.222,0.94,ML,7649.21287245918,3486.3933408003004,3222.0
3257586,2011/01/04 09:42:00.58,38.84568,-122.82602,2.482,0.39,ML,3249.892821131125,3536.9176772291075,2482.0
3146631,2011/01/04 09:43:11.13,38.75578,-122.69928,1.529,1.29,ML,18053.612626773054,2791.3328866684433,1529.0
3146633,2011/01/04 09:54:28.25,38.80845,-122.79256,1.854,1.61,ML,8213.365574604055,4395.295497855052,1854.0
3146634,2011/01/04 09:58:54.67,38.82362,-122.80285,3.668,1.06,ML,6396.036543561315,3840.4119796347222,3668.0
3146635,2011/01/04 09:59:17.71,38.82473,-122.80354,3.696,1.27,ML,6266.921389192512,3795.9506060079893,3696.0
